Date,Time,Total,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Cls,Mean,Vpp
2021-09-09,0200,172,0,39,14,24,62,8,0,4,11,9,0,0,1,76.3,91.1
2021-09-09,0300,143,2,30,14,11,48,7,0,3,12,16,0,0,0,72.6,85.7
2021-09-09,0400,141,6,34,13,9,42,6,0,5,10,16,0,0,0,70.5,88.2
2021-09-09,0500,249,48,78,25,1,58,9,0,2,15,11,0,0,2,67.1,80.2
2021-09-09,0600,339,78,147,19,1,56,8,0,4,10,15,0,0,1,68.3,83.3
2021-09-09,0700,289,27,167,25,3,45,7,0,2,5,8,0,0,0,69.2,85.4
2021-09-09,0800,280,15,146,32,4,41,11,0,2,9,19,0,0,1,68.3,81.9
2021-09-09,0900,275,24,152,21,0,41,15,0,2,6,13,0,0,1,66.1,81.3
2021-09-09,1000,290,19,152,21,3,52,15,0,6,13,9,0,0,0,67.3,83.4
2021-09-09,1100,297,32,163,21,3,49,17,0,2,8,1,0,0,1,67.5,85.3
2021-09-09,1200,354,33,188,24,2,63,10,0,1,16,17,0,0,0,70.3,84.8
2021-09-09,1300,326,24,187,26,3,50,9,0,4,14,8,0,0,1,68.1,83.3
2021-09-09,1400,317,32,161,31,3,61,11,0,2,10,5,0,0,1,70.1,83.7
2021-09-09,1500,397,37,202,31,3,61,15,1,8,20,14,0,0,5,64.5,77.9
2021-09-09,1600,425,50,208,24,2,69,16,0,17,22,16,0,0,1,67.7,82.3
2021-09-09,1700,398,64,196,17,6,64,8,0,11,16,13,0,0,3,65.9,79.7
2021-09-09,1800,300,28,141,14,2,57,17,1,5,22,13,0,0,0,65.5,80.6
2021-09-09,1900,260,16,119,16,5,47,8,0,6,19,22,0,0,2,64.1,81.7
2021-09-09,2000,211,11,86,14,3,46,2,1,4,27,17,0,0,0,64.1,76.2
2021-09-09,2100,253,8,80,17,5,50,14,0,6,37,35,0,0,1,62.2,72
2021-09-09,2200,219,10,63,14,3,53,8,0,7,30,29,0,0,2,64,77.2
2021-09-09,2300,213,16,48,19,7,52,7,0,7,31,26,0,0,0,63.6,81
2021-09-09,07-19,3948,385,2063,287,34,653,151,2,62,161,136,0,0,14,67.5,82.4
2021-09-09,06-22,5011,498,2495,353,48,852,183,3,82,254,225,0,0,18,67,81.9
2021-09-09,06-00,5443,524,2606,386,58,957,198,3,96,315,280,0,0,20,66.7,81.7
2021-09-09,00-00,6493,580,2862,479,116,1289,241,4,120,409,368,0,0,25,67.4,82.4
2021-09-10,0000,162,0,31,16,5,47,9,0,3,36,14,0,0,1,69.4,81.9
2021-09-10,0100,171,0,41,12,14,64,5,0,8,18,9,0,0,0,65.9,77.1
2021-09-10,0200,184,1,34,10,15,78,12,0,5,17,12,0,0,0,66.6,81.9
2021-09-10,0300,134,0,31,7,16,44,7,0,6,9,14,0,0,0,71,80.4
2021-09-10,0400,182,5,48,14,5,59,7,0,7,18,19,0,0,0,70.2,82.3
2021-09-10,0500,241,46,89,22,1,49,4,0,5,11,12,0,0,2,68.4,80.8
2021-09-10,0600,348,103,125,24,3,60,5,0,5,7,16,0,0,0,69.3,84.1
2021-09-10,0700,302,25,180,19,2,46,4,0,2,8,15,0,0,1,70.8,85.9
2021-09-10,0800,268,20,154,19,3,37,6,0,3,13,13,0,0,0,66.7,80.7
2021-09-10,0900,281,22,171,16,1,37,11,0,0,3,19,0,0,1,67.8,81.5
2021-09-10,1000,320,16,179,31,1,53,14,0,2,10,13,0,0,1,66.4,82
2021-09-10,1100,335,34,184,28,3,56,7,0,5,11,5,0,0,2,69.4,83.5
2021-09-10,1200,347,50,177,26,3,47,5,0,7,22,9,0,0,1,69.2,83.5
2021-09-10,1300,339,27,184,22,3,60,11,0,4,8,19,0,0,1,68,80.6
2021-09-10,1400,381,30,215,24,6,62,9,0,7,17,11,0,0,0,69.2,84.1
2021-09-10,1500,398,35,225,36,2,56,12,0,7,15,8,0,0,2,67.3,79.6
2021-09-10,1600,440,44,224,27,6,77,19,0,10,18,11,0,0,4,62.6,77.7
2021-09-10,1700,417,38,230,37,5,53,13,0,9,11,18,0,0,3,68.7,84.6
2021-09-10,1800,408,51,228,17,1,62,8,0,10,13,17,0,0,1,63.3,78.6
2021-09-10,1900,341,22,183,24,3,57,16,1,4,17,13,0,0,1,65,80.8
2021-09-10,2000,262,6,143,11,7,35,9,0,7,24,20,0,0,0,66.8,80
2021-09-10,2100,201,12,98,13,4,41,5,0,4,11,12,0,0,1,65.7,79.2
2021-09-10,2200,178,1,95,9,3,40,5,0,2,12,11,0,0,0,69.2,84.5
2021-09-10,2300,144,3,63,8,5,33,5,0,3,19,5,0,0,0,72.3,85.7
2021-09-10,07-19,4236,392,2351,302,36,646,119,0,66,149,158,0,0,17,67.3,82.1
2021-09-10,06-22,5388,535,2900,374,53,839,154,1,86,208,219,0,0,19,67.2,82.1
2021-09-10,06-00,5710,539,3058,391,61,912,164,1,91,239,235,0,0,19,67.4,82.1
2021-09-10,00-00,6784,591,3332,472,117,1253,208,1,125,348,315,0,0,22,67.6,81.9
2021-09-11,0000,216,1,83,10,5,64,4,0,7,31,11,0,0,0,66.7,80.3
2021-09-11,0100,141,1,50,12,14,39,1,0,3,10,11,0,0,0,69.7,86.8
2021-09-11,0200,140,3,39,9,19,51,6,0,3,3,7,0,0,0,73.9,87.8
2021-09-11,0300,107,2,35,5,14,33,8,0,3,3,4,0,0,0,78,93.9
2021-09-11,0400,127,0,57,13,5,25,10,0,2,8,7,0,0,0,73,86.3
2021-09-11,0500,171,16,80,11,2,33,5,0,3,9,12,0,0,0,70.2,83.4
2021-09-11,0600,264,62,125,11,2,39,6,0,3,7,9,0,0,0,69.7,84.5
2021-09-11,0700,276,28,175,18,2,29,5,0,1,2,15,0,0,1,68.8,83.2
2021-09-11,0800,273,18,174,16,2,34,9,0,0,5,13,0,0,2,69.2,81.4
2021-09-11,0900,280,21,170,21,1,41,10,0,0,8,8,0,0,0,71.1,84.8
2021-09-11,1000,265,26,158,14,2,36,9,0,3,10,6,0,0,1,68.7,82.5
2021-09-11,1100,269,39,141,17,4,34,13,0,4,9,5,0,0,3,71.5,87
2021-09-11,1200,324,40,188,20,3,46,11,0,3,7,5,0,0,1,74,89.6
2021-09-11,1300,314,61,176,14,2,34,8,0,1,9,6,0,0,3,70.3,85.1
2021-09-11,1400,371,56,216,16,7,42,10,0,5,9,9,0,0,1,70.3,86.4
2021-09-11,1500,336,48,203,23,3,37,8,0,2,5,6,0,0,1,70.2,86.2
2021-09-11,1600,339,57,191,18,7,30,6,0,5,11,12,0,0,2,70.9,84.2
2021-09-11,1700,331,43,202,25,6,33,6,0,2,9,5,0,0,0,72.2,85.6
2021-09-11,1800,275,52,161,16,1,30,0,0,1,7,7,0,0,0,70.1,86.1
2021-09-11,1900,234,33,130,7,4,34,7,0,4,7,7,0,0,1,69.5,86.4
2021-09-11,2000,202,21,115,8,4,32,3,0,0,11,8,0,0,0,70.5,87.6
2021-09-11,2100,139,4,77,11,4,24,5,0,0,8,5,0,0,1,72.9,86.9
2021-09-11,2200,118,11,55,5,6,23,3,0,1,9,5,0,0,0,73.3,86.1
2021-09-11,2300,94,4,39,2,5,19,5,0,2,15,3,0,0,0,72.9,84.8
2021-09-11,07-19,3653,489,2155,218,40,426,95,0,27,91,97,0,0,15,70.7,85
2021-09-11,06-22,4492,609,2602,255,54,555,116,0,34,124,126,0,0,17,70.6,85.1
2021-09-11,06-00,4704,624,2696,262,65,597,124,0,37,148,134,0,0,17,70.7,85.1
2021-09-11,00-00,5606,647,3040,322,124,842,158,0,58,212,186,0,0,17,70.8,85.3
2021-09-12,0000,101,8,28,2,7,18,2,0,2,29,5,0,0,0,73.5,87
2021-09-12,0100,68,4,16,5,15,17,3,0,0,4,4,0,0,0,74,88.8
2021-09-12,0200,70,5,20,5,14,22,2,0,0,0,2,0,0,0,73.5,87.1
2021-09-12,0300,45,1,20,3,9,10,0,0,0,0,2,0,0,0,77.3,92.6
2021-09-12,0400,61,1,38,4,4,6,4,0,0,2,2,0,0,0,79.3,94.6
2021-09-12,0500,97,10,57,5,3,18,1,0,0,2,1,0,0,0,74.4,87.4
2021-09-12,0600,158,29,87,9,2,22,5,0,0,3,1,0,0,0,76,91.3
2021-09-12,0700,162,29,92,8,2,20,2,0,2,0,7,0,0,0,74,89.3
2021-09-12,0800,191,24,119,8,4,26,3,0,0,2,4,0,0,1,72.9,89.5
2021-09-12,0900,174,27,102,7,0,25,5,0,1,4,3,0,0,0,76.5,90.3
2021-09-12,1000,208,30,126,11,1,26,5,0,0,2,7,0,0,0,73.5,90.3
2021-09-12,1100,250,35,143,13,3,32,8,0,1,11,2,0,0,2,74.7,87.7
2021-09-12,1200,281,34,181,10,4,30,11,1,2,4,4,0,0,0,73.7,88.2
2021-09-12,1300,311,43,199,19,3,31,4,0,0,8,4,0,0,0,76.4,89.4
2021-09-12,1400,374,42,258,12,1,30,11,0,2,9,9,0,0,0,74,88.2
2021-09-12,1500,354,38,220,14,4,45,10,1,3,7,11,0,0,1,71.2,85.3
2021-09-12,1600,360,48,215,12,5,40,5,0,12,7,15,0,0,1,68,82.2
2021-09-12,1700,387,44,233,18,7,45,7,0,6,13,14,0,0,0,69.1,83.3
2021-09-12,1800,318,31,196,13,2,42,10,0,4,5,14,0,0,1,65.7,81.4
2021-09-12,1900,257,10,146,14,5,38,9,0,3,10,22,0,0,0,59.9,71.8
2021-09-12,2000,211,14,121,8,3,34,6,0,2,14,9,0,0,0,69.1,84.6
2021-09-12,2100,259,7,115,7,5,64,11,0,9,16,25,0,0,0,66.3,82.4
2021-09-12,2200,226,5,86,14,5,47,14,0,6,15,33,0,0,1,69.2,81.2
2021-09-12,2300,171,1,52,7,4,50,10,0,2,25,19,0,0,1,71.2,84.5
2021-09-12,07-19,3370,425,2084,145,36,392,81,2,33,72,94,0,0,6,72,87
2021-09-12,06-22,4255,485,2553,183,51,550,112,2,47,115,151,0,0,6,70.9,86.2
2021-09-12,06-00,4652,491,2691,204,60,647,136,2,55,155,203,0,0,8,70.9,85.9
2021-09-12,00-00,5094,520,2870,228,112,738,148,2,57,192,219,0,0,8,71.2,86.4
2021-09-13,0000,136,0,47,3,6,41,6,0,4,17,12,0,0,0,72.9,88.4
2021-09-13,0100,118,1,29,8,19,33,5,0,3,11,9,0,0,0,73.8,84.7
2021-09-13,0200,113,1,29,12,18,29,10,0,1,5,8,0,0,0,74.4,88.4
2021-09-13,0300,109,1,36,5,11,34,8,0,2,6,6,0,0,0,71.8,85.2
2021-09-13,0400,145,4,62,9,3,37,10,0,1,12,7,0,0,0,72.1,85.9
2021-09-13,0500,231,54,116,19,1,28,2,0,3,3,5,0,0,0,66.8,78.2
2021-09-13,0600,332,87,172,12,2,36,7,0,2,6,8,0,0,0,62.1,75.1
2021-09-13,0700,289,37,172,15,3,38,4,0,2,7,11,0,0,0,68.1,81.8
2021-09-13,0800,242,22,152,20,1,29,3,0,3,6,6,0,0,0,71.6,86.3
2021-09-13,0900,256,25,158,22,2,39,4,0,1,2,2,0,0,1,70.7,85
2021-09-13,1000,257,32,138,24,3,40,10,0,0,3,5,0,0,2,70.8,86.9
2021-09-13,1100,312,30,166,20,5,50,17,0,2,11,8,0,0,3,70.2,83.9
2021-09-13,1200,294,40,153,20,2,52,9,0,7,4,7,0,0,0,69.3,83.1
2021-09-13,1300,276,26,138,22,2,52,15,0,0,7,12,0,0,2,69.6,84.1
2021-09-13,1400,345,39,173,33,4,54,9,0,7,12,12,0,0,2,70,83.3
2021-09-13,1500,330,45,170,27,4,51,4,0,7,9,12,0,0,1,70.4,85.7
2021-09-13,1600,383,49,199,26,4,64,13,0,3,12,12,0,0,1,66.3,80.5
2021-09-13,1700,355,52,186,21,5,56,6,0,3,9,14,0,0,3,67.3,81.3
2021-09-13,1800,348,38,166,19,9,59,10,0,3,23,16,0,0,5,66.8,81.1
2021-09-13,1900,275,21,125,17,2,50,12,0,6,27,14,0,0,1,67.5,81.8
2021-09-13,2000,195,7,74,12,2,48,4,0,8,17,23,0,0,0,64.9,78
2021-09-13,2100,206,3,79,16,3,39,5,0,8,23,30,0,0,0,62.4,73.8
2021-09-13,2200,190,2,55,12,7,38,8,0,7,35,26,0,0,0,61.9,75
2021-09-13,2300,204,0,44,8,4,69,12,0,11,25,31,0,0,0,63.9,74.7
2021-09-13,07-19,3687,435,1971,269,44,584,104,0,38,105,117,0,0,20,69.1,83.3
2021-09-13,06-22,4695,553,2421,326,53,757,132,0,62,178,192,0,0,21,68,82.4
2021-09-13,06-00,5089,555,2520,346,64,864,152,0,80,238,249,0,0,21,67.6,81.9
2021-09-13,00-00,5941,616,2839,402,122,1066,193,0,94,292,296,0,0,21,68.2,82.4
2021-09-14,0000,152,0,29,13,5,46,6,0,4,32,17,0,0,0,66.6,77.3
2021-09-14,0100,183,1,28,13,16,69,5,0,7,33,11,0,0,0,69.6,82.9
2021-09-14,0200,152,0,24,9,25,61,5,0,3,14,10,0,0,1,73.7,85.1
2021-09-14,0300,114,1,25,6,7,47,4,0,4,14,6,0,0,0,73.7,85.7
2021-09-14,0400,169,4,44,17,8,44,10,0,4,18,19,0,0,1,72.1,87.5
2021-09-14,0500,234,59,68,21,3,45,12,0,1,7,18,0,0,0,67.3,82.4
2021-09-14,0600,399,87,181,21,2,47,7,0,5,23,23,0,0,3,66.9,82.1
2021-09-14,0700,285,30,165,12,2,39,11,0,2,9,13,0,0,2,70.4,84.3
2021-09-14,0800,281,21,176,27,2,28,7,0,2,6,10,0,0,2,65.2,82.8
2021-09-14,0900,253,17,145,20,0,49,10,0,2,3,6,0,0,1,68.5,81.5
2021-09-14,1000,264,16,144,28,3,42,10,1,2,11,5,0,0,2,71.7,85.7
2021-09-14,1100,332,21,171,28,3,55,17,0,2,10,25,0,0,0,64.5,77.4
2021-09-14,1200,302,34,148,27,2,66,9,0,1,8,6,0,0,1,68.1,83.8
2021-09-14,1300,313,28,154,27,4,54,20,0,6,10,7,0,0,3,71,85.3
2021-09-14,1400,367,35,197,29,3,57,17,0,4,15,8,0,0,2,68.8,81.4
2021-09-14,1500,401,49,200,34,3,67,16,0,8,12,11,0,0,1,68.4,80.3
2021-09-14,1600,388,47,176,35,3,81,10,0,7,15,14,0,0,0,68.1,81.8
2021-09-14,1700,358,43,172,16,8,60,18,0,5,20,15,0,0,1,69.7,83.3
2021-09-14,1800,344,29,153,25,5,69,12,0,6,26,17,0,0,2,65.2,76.8
2021-09-14,1900,288,12,133,17,6,60,11,0,5,29,14,0,0,1,64,78.3
2021-09-14,2000,257,14,104,17,3,46,12,0,11,25,25,0,0,0,68.2,82.3
2021-09-14,2100,204,10,65,11,6,47,7,0,2,28,28,0,0,0,64.9,78
2021-09-14,2200,199,4,41,18,0,56,12,0,16,30,22,0,0,0,62.8,73.3
2021-09-14,2300,189,1,47,13,7,53,14,0,7,27,20,0,0,0,66.4,81.7
2021-09-14,07-19,3888,370,2001,308,38,667,157,1,47,145,137,0,0,17,68.2,81.9
2021-09-14,06-22,5036,493,2484,374,55,867,194,1,70,250,227,0,0,21,67.7,81.7
2021-09-14,06-00,5424,498,2572,405,62,976,220,1,93,307,269,0,0,21,67.5,81.5
2021-09-14,00-00,6428,563,2790,484,126,1288,262,1,116,425,350,0,0,23,67.9,82.1
2021-09-15,0000,230,0,31,13,7,104,14,0,5,41,15,0,0,0,65.3,76.9
2021-09-15,0100,187,0,25,19,17,64,5,0,2,36,19,0,0,0,67.5,82.4
2021-09-15,0200,173,0,31,18,20,67,4,0,3,18,12,0,0,0,72.9,86.2
2021-09-15,0300,151,0,34,12,8,45,13,0,7,17,15,0,0,0,71.2,83.9
2021-09-15,0400,166,4,44,11,4,60,15,0,4,11,13,0,0,0,67.5,81.9
2021-09-15,0500,243,47,72,24,2,42,9,0,8,21,16,0,0,2,64.9,76.6
2021-09-15,0600,221,76,73,16,0,35,6,0,2,4,9,0,0,0,68.1,83.1
2021-09-15,0700,189,25,132,10,0,20,1,0,0,1,0,0,0,0,75.2,91
2021-09-15,0800,115,15,75,9,0,15,0,0,0,1,0,0,0,0,74.9,91.9
2021-09-15,0900,159,23,109,9,0,15,1,0,0,1,1,0,0,0,73.8,89.3
2021-09-15,1000,285,29,118,21,0,58,12,0,5,13,29,0,0,0,66.8,80.4
2021-09-15,1100,425,31,190,34,7,64,26,0,1,27,41,0,0,4,62.1,77.6
2021-09-15,1200,280,35,125,20,2,44,24,0,3,14,12,0,0,1,67.5,83
2021-09-15,1300,266,30,141,29,1,38,10,0,2,10,5,0,0,0,72.9,88
2021-09-15,1400,309,26,144,30,4,58,14,0,2,12,18,0,0,1,70.1,84.6
2021-09-15,1500,302,38,138,29,2,51,10,0,4,17,11,0,0,2,65.6,79.9
2021-09-15,1600,360,55,142,35,4,64,13,0,7,25,14,0,0,1,67.9,79.7
2021-09-15,1700,351,51,164,18,4,52,7,0,10,24,20,0,0,1,66.3,81.9
2021-09-15,1800,303,38,121,21,4,46,16,0,9,28,19,0,0,1,66.6,80.4
2021-09-15,1900,235,18,102,11,3,42,15,0,4,20,19,0,0,1,63.3,77.5
2021-09-15,2000,215,11,63,14,7,46,10,1,10,33,20,0,0,0,65.3,75.3
2021-09-15,2100,173,2,53,11,4,41,6,0,4,26,26,0,0,0,65,81.8
2021-09-15,2200,189,7,50,13,7,50,9,0,4,25,23,0,0,1,62.9,75.7
2021-09-15,2300,195,0,37,17,3,54,12,0,6,41,25,0,0,0,64.5,79.3
2021-09-15,07-19,3344,396,1599,265,28,525,134,0,43,173,170,0,0,11,68.1,83.6
2021-09-15,06-22,4188,503,1890,317,42,689,171,1,63,256,244,0,0,12,67.5,83
2021-09-15,06-00,4572,510,1977,347,52,793,192,1,73,322,292,0,0,13,67.2,82.4
2021-09-15,00-00,5722,561,2214,444,110,1175,252,1,102,466,382,0,0,15,67.3,82.3
2021-09-16,0000,191,1,47,13,4,65,9,0,4,29,19,0,0,0,65.9,81.6
2021-09-16,0100,199,0,36,17,18,69,3,0,6,23,27,0,0,0,67.5,83.2
2021-09-16,0200,156,1,35,16,21,50,5,0,4,11,13,0,0,0,72.6,86.7
2021-09-16,0300,158,2,37,13,13,57,6,0,2,15,13,0,0,0,74.5,88.2
2021-09-16,0400,149,2,44,20,3,40,16,0,2,8,14,0,0,0,67.7,81.6
2021-09-16,0500,220,49,74,22,3,41,6,0,4,7,13,0,0,1,61.1,73.4
2021-09-16,0600,325,75,126,31,1,47,9,0,10,9,16,0,0,1,65.5,79.4
2021-09-16,0700,315,32,193,19,1,42,11,0,2,7,5,0,0,3,68.8,84.6
2021-09-16,0800,279,13,177,24,2,36,5,0,1,9,11,0,0,1,73.2,88.4
2021-09-16,0900,284,21,154,17,3,45,8,0,5,18,12,0,0,1,69,84.5
2021-09-16,1000,292,12,154,23,2,64,9,0,2,15,11,0,0,0,69.1,82.4
2021-09-16,1100,300,25,146,22,4,57,19,0,5,15,7,0,0,0,67.6,82.2
2021-09-16,1200,322,38,153,31,3,65,8,0,4,10,10,0,0,0,69.4,81.7
2021-09-16,1300,338,17,169,37,4,65,11,0,7,16,10,0,0,2,69.3,82.5
2021-09-16,1400,366,31,185,30,1,61,17,0,6,21,13,0,0,1,70.2,80.8
2021-09-16,1500,349,40,184,25,2,58,14,0,3,15,5,0,0,3,66.8,81.4
2021-09-16,1600,379,45,175,27,7,66,18,0,9,13,13,0,0,6,66.3,79.2
2021-09-16,1700,371,62,147,26,4,68,15,0,8,30,8,0,0,3,66.5,79.2
2021-09-16,1800,345,34,148,27,2,58,13,0,13,25,23,0,0,2,62.9,76
2021-09-16,1900,287,16,142,16,4,50,5,0,9,27,18,0,0,0,63.6,75.7
2021-09-16,2000,257,17,104,16,2,60,6,0,3,26,23,0,0,0,64.3,77
2021-09-16,2100,220,13,71,14,3,53,10,0,2,29,25,0,0,0,64,78.4
2021-09-16,2200,229,11,64,17,4,55,9,0,8,30,29,0,0,2,60.6,74.2
2021-09-16,2300,169,8,40,15,6,45,6,1,7,22,17,0,0,2,65.5,77.6
2021-09-16,07-19,3940,370,1985,308,35,685,148,0,65,194,128,0,0,22,68.1,82.1
2021-09-16,06-22,5029,491,2428,385,45,895,178,0,89,285,210,0,0,23,67.3,81.2
2021-09-16,06-00,5427,510,2532,417,55,995,193,1,104,337,256,0,0,27,67,81
2021-09-16,00-00,6500,565,2805,518,117,1317,238,1,126,430,355,0,0,28,67.1,81.2
2021-09-17,0000,185,3,37,10,6,50,12,0,3,43,21,0,0,0,62.1,72.4
2021-09-17,0100,208,1,35,17,15,83,5,0,3,34,15,0,0,0,65.6,78.5
2021-09-17,0200,168,1,47,11,21,57,9,0,1,8,12,0,0,1,71.1,84.3
2021-09-17,0300,142,3,43,14,15,38,7,0,8,6,8,0,0,0,71.7,84.8
2021-09-17,0400,183,3,56,18,1,52,11,0,2,15,25,0,0,0,71.2,84.6
2021-09-17,0500,264,55,80,20,4,63,6,0,7,11,18,0,0,0,66.9,80.6
2021-09-17,0600,374,85,169,17,2,60,15,0,7,9,10,0,0,0,68.3,81.3
2021-09-17,0700,282,23,173,21,0,33,6,0,5,6,14,0,0,1,69.6,83.2
2021-09-17,0800,268,21,151,25,5,35,8,0,1,7,14,0,0,1,66,78.3
2021-09-17,0900,268,18,160,14,1,36,13,0,4,5,17,0,0,0,69.3,84
2021-09-17,1000,320,23,169,31,6,40,15,0,7,13,13,0,0,3,68.9,84.4
2021-09-17,1100,327,24,175,23,4,54,15,0,3,14,12,0,0,3,69.7,83
2021-09-17,1200,314,38,159,16,1,54,16,0,6,15,9,0,0,0,69.8,83.5
2021-09-17,1300,355,38,171,38,3,62,12,0,4,15,9,0,0,3,71.3,85.8
2021-09-17,1400,369,22,218,28,4,52,15,0,6,17,6,0,0,1,68.6,82.1
2021-09-17,1500,422,59,244,22,4,57,7,0,6,12,10,0,0,1,66.9,82.4
2021-09-17,1600,417,48,223,30,7,64,13,0,6,16,9,0,0,1,65.5,81
2021-09-17,1700,434,56,245,25,6,50,11,1,6,13,17,0,0,4,66.7,81.8
2021-09-17,1800,315,40,161,18,2,54,6,1,6,13,11,0,0,3,67.2,82.9
2021-09-17,1900,289,27,153,20,3,39,11,0,3,19,13,0,0,1,65.7,80.2
2021-09-17,2000,309,15,165,19,6,44,8,0,7,21,23,0,0,1,63.1,77.8
2021-09-17,2100,217,6,112,11,2,40,10,0,4,17,13,0,0,2,67.6,81.6
2021-09-17,2200,238,5,117,20,3,40,7,0,6,23,16,0,0,1,67.7,84.1
2021-09-17,2300,154,7,70,14,2,36,4,0,5,9,7,0,0,0,69.1,83.2
2021-09-17,07-19,4091,410,2249,291,43,591,137,2,60,146,141,0,0,21,68.2,82.8
2021-09-17,06-22,5280,543,2848,358,56,774,181,2,81,212,200,0,0,25,67.7,82.4
2021-09-17,06-00,5672,555,3035,392,61,850,192,2,92,244,223,0,0,26,67.8,82.4
2021-09-17,00-00,6822,621,3333,482,123,1193,242,2,116,361,322,0,0,27,67.8,82.3
2021-09-18,0000,131,2,47,8,3,30,3,0,3,17,17,0,0,1,71.1,86.9
2021-09-18,0100,155,3,58,9,6,42,7,0,4,10,16,0,0,0,71.7,86.4
2021-09-18,0200,207,6,68,16,35,58,5,0,3,9,7,0,0,0,71,87.8
2021-09-18,0300,141,0,52,8,14,44,3,0,2,11,6,0,0,1,73.8,85.6
2021-09-18,0400,135,1,60,9,3,38,7,0,1,7,9,0,0,0,74.6,88.3
2021-09-18,0500,179,15,97,14,2,22,8,1,0,8,10,0,0,2,71.7,88
2021-09-18,0600,282,56,133,14,3,51,3,0,1,7,13,0,0,1,69.2,84.8
2021-09-18,0700,279,34,154,8,1,48,7,0,5,5,12,0,0,5,73.3,87.7
2021-09-18,0800,292,37,182,14,7,29,5,0,2,4,11,0,0,1,71.4,85.3
2021-09-18,0900,312,29,190,17,2,42,7,0,3,7,14,0,0,1,70.5,86.2
2021-09-18,1000,279,42,157,14,1,26,8,0,3,9,16,0,0,3,71.7,85.7
2021-09-18,1100,306,35,174,27,3,37,7,0,6,11,6,0,0,0,69.9,82.6
2021-09-18,1200,299,46,167,17,3,41,8,1,3,7,5,0,0,1,71.5,84.1
2021-09-18,1300,333,47,193,16,2,46,5,0,3,15,6,0,0,0,70.3,83.7
2021-09-18,1400,330,52,173,20,3,44,15,1,3,11,8,0,0,0,68.1,82.3
2021-09-18,1500,351,42,216,19,4,31,10,0,4,14,10,0,0,1,69.4,82.3
2021-09-18,1600,369,47,213,13,6,44,6,0,5,20,13,0,0,2,70.5,84.6
2021-09-18,1700,325,60,177,20,5,30,9,1,7,9,4,0,0,3,68.5,82.3
2021-09-18,1800,288,33,168,17,2,35,8,0,5,6,13,0,0,1,66.3,80.6
2021-09-18,1900,258,36,154,16,4,19,10,0,0,12,6,0,0,1,68.1,83.9
2021-09-18,2000,176,9,108,11,4,22,6,0,3,10,3,0,0,0,72.4,85.9
2021-09-18,2100,159,23,80,6,3,15,3,0,5,12,11,0,0,1,72.6,88.4
2021-09-18,2200,116,5,52,5,6,24,3,0,2,12,6,0,0,1,71.2,86.6
2021-09-18,2300,109,9,32,4,4,16,7,0,2,27,7,0,0,1,70.9,83.5
2021-09-18,07-19,3763,504,2164,202,39,453,95,3,49,118,118,0,0,18,70.1,83.9
2021-09-18,06-22,4638,628,2639,249,53,560,117,3,58,159,151,0,0,21,70.1,84.2
2021-09-18,06-00,4863,642,2723,258,63,600,127,3,62,198,164,0,0,23,70.1,84.3
2021-09-18,00-00,5811,669,3105,322,126,834,160,4,75,260,229,0,0,27,70.5,84.8
2021-09-19,0000,109,3,42,5,6,16,4,0,1,28,4,0,0,0,72.3,84
2021-09-19,0100,84,4,27,5,15,18,0,0,0,12,3,0,0,0,75.3,88
2021-09-19,0200,78,2,38,1,18,11,1,0,0,3,4,0,0,0,79.3,95.4
2021-09-19,0300,60,0,29,3,7,13,1,0,0,5,2,0,0,0,77.4,93.7
2021-09-19,0400,77,3,42,7,4,13,2,0,0,3,3,0,0,0,75.8,91.4
2021-09-19,0500,87,6,51,5,1,14,2,0,1,5,2,0,0,0,76.2,92.4
2021-09-19,0600,142,16,76,5,3,21,5,0,2,4,10,0,0,0,75.1,92.9
2021-09-19,0700,155,32,86,6,2,21,2,0,1,1,4,0,0,0,76.8,95.1
2021-09-19,0800,191,24,120,9,6,21,4,0,0,2,5,0,0,0,77.5,88.8
2021-09-19,0900,201,27,118,12,2,25,4,0,2,5,5,0,0,1,72.4,91.4
2021-09-19,1000,230,33,146,7,1,23,3,0,0,10,7,0,0,0,76.2,88.6
2021-09-19,1100,248,34,150,11,3,28,3,0,4,7,7,0,0,1,74.5,89.5
2021-09-19,1200,270,42,169,8,2,31,2,0,4,4,7,0,0,1,74.8,89.5
2021-09-19,1300,277,43,173,11,2,35,3,0,2,2,5,0,0,1,75.8,90.6
2021-09-19,1400,348,42,218,18,5,33,7,0,3,5,16,0,0,1,71.8,85.7
2021-09-19,1500,379,40,233,16,7,42,15,0,2,14,10,0,0,0,69.6,83
2021-09-19,1600,388,43,249,13,7,30,9,0,2,12,22,0,0,1,68,84.5
2021-09-19,1700,396,55,239,13,3,46,11,0,6,11,10,0,0,2,72.3,86.3
2021-09-19,1800,354,41,205,12,2,41,10,0,5,16,21,0,0,1,64.7,79.3
2021-09-19,1900,297,29,176,10,7,38,7,0,3,12,14,0,0,1,65.7,78.7
2021-09-19,2000,233,13,116,10,6,38,6,0,1,21,22,0,0,0,67.2,81.3
2021-09-19,2100,199,5,70,11,3,55,13,0,6,18,18,0,0,0,69.5,83.9
2021-09-19,2200,181,10,63,11,7,43,6,1,7,13,19,0,0,1,68.4,79.7
2021-09-19,2300,179,2,56,10,5,48,10,0,5,24,18,0,0,1,68.3,83.5
